frame,xmin,xmax,ymin,ymax,class_id,y
1479503813833120762.jpg,2,64,104,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503823821628759.jpg,0,56,102,170,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503824335478363.jpg,0,33,101,184,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503824835545904.jpg,107,146,96,152,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479503825336096268.jpg,3,67,104,165,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503830834265517.jpg,0,50,105,190,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503830834265517.jpg,112,153,100,158,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479503831834155520.jpg,2,67,115,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503832334259598.jpg,9,74,113,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503832834459883.jpg,22,79,113,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503833836815041.jpg,42,86,115,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503849335472566.jpg,0,27,115,170,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479503868836687286.jpg,0,59,110,156,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479503869337755005.jpg,34,92,109,148,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479503876337376191.jpg,0,72,110,154,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503884837972072.jpg,0,27,148,221,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1479503885838085012.jpg,0,65,116,193,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503886338585863.jpg,7,76,117,182,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503892338202993.jpg,0,43,105,214,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503892844314080.jpg,0,59,104,215,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503894844393738.jpg,19,81,111,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479503945342748703.jpg,187,244,104,150,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479503947844106275.jpg,3,255,228,255,1,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
1479503961842860436.jpg,114,153,110,163,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479503962342999013.jpg,114,154,109,168,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479503966344078654.jpg,100,171,111,205,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503973343532192.jpg,100,172,110,222,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503975823582788.jpg,99,172,109,202,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503977844225700.jpg,99,173,106,203,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503979846768878.jpg,101,172,112,202,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1479503982846318243.jpg,99,171,109,213,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503986844664642.jpg,100,173,110,209,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503990845282472.jpg,99,172,110,197,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1479503998347793282.jpg,92,183,107,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479503999345791337.jpg,81,189,104,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504003845579292.jpg,91,184,106,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504008346045002.jpg,91,183,107,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504012847254045.jpg,92,182,109,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504016847633579.jpg,91,184,108,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504017348022437.jpg,91,182,107,218,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504021847511217.jpg,91,182,107,222,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504022347716052.jpg,91,183,106,218,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504025350412021.jpg,91,185,104,224,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504036847880481.jpg,91,182,108,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504038848285430.jpg,91,183,105,220,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504041348338560.jpg,92,182,111,225,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504044850769675.jpg,108,155,116,178,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1479504045351075777.jpg,110,149,120,174,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1479504045351075777.jpg,223,255,94,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504078856460558.jpg,0,24,118,171,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504081852091487.jpg,0,40,118,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504086851314270.jpg,0,35,117,174,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504087352486185.jpg,63,106,104,161,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1479504088351902827.jpg,35,98,98,174,1,"[0, 0, 0, 1, 1, 0, 1, 0, 0]"
1479504089852556550.jpg,0,80,70,222,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504089852556550.jpg,67,90,110,166,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504089852556550.jpg,105,153,112,176,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1479504106355758777.jpg,0,54,62,223,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504106355758777.jpg,107,144,117,171,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479504106855977868.jpg,0,65,64,230,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504107855362534.jpg,0,72,75,220,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504108855677400.jpg,0,78,84,197,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504109852852234.jpg,0,81,86,203,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504110353108620.jpg,0,66,88,196,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504110853158001.jpg,0,36,88,197,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504113853248357.jpg,9,57,104,158,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504114353424127.jpg,0,34,98,164,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504114853604118.jpg,0,50,109,161,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504115855633127.jpg,193,254,115,174,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504117355907127.jpg,0,38,113,168,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504117355907127.jpg,230,254,110,194,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504119853844349.jpg,185,244,102,176,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504120855890961.jpg,190,255,101,180,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504122854009557.jpg,224,254,104,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504123354328601.jpg,0,39,116,168,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504123354328601.jpg,181,238,109,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504124353761683.jpg,194,250,94,169,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504124353761683.jpg,238,255,123,202,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504124854093891.jpg,221,255,94,192,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504125354107332.jpg,195,255,110,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504127356202965.jpg,2,53,119,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504127856818270.jpg,0,18,121,175,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504129854397524.jpg,6,78,110,181,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504129854397524.jpg,124,176,111,161,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1479504130839077100.jpg,0,60,105,221,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504130839077100.jpg,157,230,108,165,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479504137354462764.jpg,197,255,110,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504137854855225.jpg,236,255,129,200,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504139854933831.jpg,190,253,113,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504139854933831.jpg,244,255,139,209,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504142854977601.jpg,229,255,104,165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504145335739961.jpg,0,21,104,170,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504145855178904.jpg,0,54,113,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504146355813572.jpg,0,27,110,162,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504148356316064.jpg,134,178,115,174,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504149336211988.jpg,125,185,110,184,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504149839483714.jpg,120,191,107,198,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504150362071131.jpg,116,196,104,203,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504151355080579.jpg,112,203,104,222,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504151855511596.jpg,110,204,104,222,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504152855865230.jpg,110,203,106,220,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504153356826088.jpg,110,204,108,223,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504154344582859.jpg,110,204,105,219,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504154855822512.jpg,110,204,105,218,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504155856172333.jpg,109,205,107,222,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504156847061568.jpg,110,204,104,219,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504157348663409.jpg,110,204,106,226,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504158336221389.jpg,110,204,104,219,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504159358568723.jpg,109,205,104,230,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504159858780868.jpg,110,207,105,226,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504160835762935.jpg,112,203,107,225,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504161362069846.jpg,110,204,105,221,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504162335448156.jpg,110,203,105,217,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504162858895902.jpg,109,205,104,222,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504163362306654.jpg,101,211,97,230,1,"[0, 1, 0, 0, 1, 1, 0, 1, 1]"
1479504164336499619.jpg,110,204,105,221,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504164856661967.jpg,110,204,106,221,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504165356990986.jpg,111,204,105,220,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504166356957695.jpg,112,203,106,223,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504167362298553.jpg,114,201,106,220,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504168356934008.jpg,117,199,106,209,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504168857467737.jpg,121,197,108,201,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504169363537569.jpg,128,194,110,194,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504170357023499.jpg,140,188,114,179,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504170857295456.jpg,143,187,116,173,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504171357806346.jpg,144,185,116,173,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479504183360963320.jpg,198,255,101,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504184358208652.jpg,230,255,121,181,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504186358246947.jpg,181,241,116,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504187850530043.jpg,203,254,110,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504187850530043.jpg,242,255,110,194,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504188860715028.jpg,209,255,118,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504189362052664.jpg,192,252,113,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504190359219462.jpg,189,254,98,171,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504190859267977.jpg,208,255,88,197,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504191837985104.jpg,214,254,105,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504191837985104.jpg,233,255,115,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504192358087621.jpg,241,254,99,180,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504192859163918.jpg,222,255,116,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504193858374264.jpg,234,255,91,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504207359602493.jpg,5,255,234,255,1,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
1479504210359794041.jpg,0,48,112,193,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504211359602997.jpg,0,10,114,170,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504212855445423.jpg,0,41,121,189,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504212855445423.jpg,177,238,104,157,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504213362469574.jpg,187,254,115,161,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504213862496139.jpg,0,48,119,171,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504213862496139.jpg,190,220,107,161,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504213862496139.jpg,203,255,98,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504214860254828.jpg,233,255,96,185,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504215366935647.jpg,166,228,113,152,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504216362232189.jpg,204,251,113,177,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504217361331047.jpg,204,255,109,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504219360633606.jpg,232,254,86,188,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504219860803419.jpg,217,255,111,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504244365606739.jpg,112,158,126,182,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1479504244365606739.jpg,203,255,106,185,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504245361774881.jpg,234,255,107,196,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504245862466042.jpg,0,33,108,177,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504251862429406.jpg,13,78,116,189,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504252362919139.jpg,0,61,93,193,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504252863278638.jpg,0,34,71,201,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504255865394003.jpg,0,29,104,163,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504255865394003.jpg,208,255,100,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504256865323740.jpg,204,254,100,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504257365410604.jpg,199,252,114,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504257365410604.jpg,243,255,112,180,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504258364941654.jpg,198,241,115,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504258364941654.jpg,228,254,120,174,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504259363041229.jpg,200,248,113,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504259363041229.jpg,233,254,107,177,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504259863075041.jpg,226,255,105,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504264363900743.jpg,176,228,114,146,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504265363321922.jpg,190,254,102,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504266863658445.jpg,0,26,119,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504266863658445.jpg,210,255,99,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504268343016988.jpg,219,255,89,178,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504268848602650.jpg,232,255,120,179,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504269356188251.jpg,0,44,103,155,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504271867215547.jpg,0,50,114,185,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504278864377568.jpg,173,216,110,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504279864112933.jpg,218,255,93,188,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504284861721227.jpg,0,12,107,169,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504285864405659.jpg,103,152,119,182,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1479504286862036573.jpg,90,157,121,197,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504287864560766.jpg,80,164,120,220,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504288364988926.jpg,77,166,120,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504288865282665.jpg,74,169,118,233,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504289857521445.jpg,76,168,122,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504290364880890.jpg,75,169,122,239,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504291364704499.jpg,75,166,121,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504292365117386.jpg,0,19,155,237,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504292365117386.jpg,75,168,120,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504295865502288.jpg,75,168,121,232,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504296865438353.jpg,75,168,121,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504297365591186.jpg,75,166,121,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504297865795837.jpg,76,166,122,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504298865323450.jpg,76,169,120,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504299365573339.jpg,74,169,120,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504300365736778.jpg,75,167,121,222,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504300865846690.jpg,76,168,122,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504301865625818.jpg,75,169,122,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504302366027797.jpg,75,169,121,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504302866086702.jpg,75,169,122,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504303865808839.jpg,75,168,122,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504304365810168.jpg,76,169,121,220,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504305365830098.jpg,75,167,123,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504305866157936.jpg,77,168,123,220,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504306845727932.jpg,74,168,121,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504307368124584.jpg,75,166,121,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504308365836888.jpg,76,166,122,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504308866201509.jpg,75,168,122,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504309366252075.jpg,75,168,120,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504309866457667.jpg,75,168,120,231,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504310867549548.jpg,75,168,121,232,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504311866552558.jpg,75,168,120,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504312367157311.jpg,75,169,121,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504312867247552.jpg,76,168,122,231,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504313866405399.jpg,75,168,119,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504314366776546.jpg,75,167,121,225,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504314866985007.jpg,75,168,121,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504315867621589.jpg,74,168,120,225,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504316866819915.jpg,75,168,123,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504317867061263.jpg,75,168,122,232,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504318867358383.jpg,75,168,121,232,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504319850149121.jpg,74,166,119,224,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504320367305958.jpg,75,168,121,231,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504321369638143.jpg,76,168,119,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504322364953268.jpg,74,169,121,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504323364950066.jpg,75,167,115,225,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504323866065058.jpg,82,163,120,215,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504324366453173.jpg,86,160,120,210,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504324866453713.jpg,89,156,128,209,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1479504328366764367.jpg,20,73,115,172,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504329362987549.jpg,30,77,110,162,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504337377671166.jpg,0,48,109,160,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504341868478070.jpg,179,245,95,162,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504342368625467.jpg,198,255,76,187,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504348370823036.jpg,201,244,99,151,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504354369289783.jpg,210,255,104,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504356866962736.jpg,220,255,107,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504376873074279.jpg,0,56,102,154,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479504384851437468.jpg,231,255,115,170,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504400872609827.jpg,228,255,102,162,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504402372756794.jpg,221,255,113,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504403872457603.jpg,212,254,100,160,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479504414875739021.jpg,95,142,109,172,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1479504415375975371.jpg,86,147,108,183,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504416352875380.jpg,71,153,104,209,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504416876096255.jpg,65,157,104,215,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504417875752891.jpg,59,160,99,225,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504418876243243.jpg,59,159,102,223,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504419873903704.jpg,59,160,104,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504420375675667.jpg,59,158,104,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504421373563019.jpg,59,159,101,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504421873924617.jpg,59,159,105,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504422373979729.jpg,59,159,102,225,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504423373994497.jpg,58,159,99,230,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504423874200864.jpg,59,159,100,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504424874897131.jpg,60,157,104,225,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1479504424874897131.jpg,203,254,106,132,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504425375009440.jpg,63,158,103,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504426374077786.jpg,59,160,104,222,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504427373936118.jpg,60,160,103,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504427875008915.jpg,59,159,102,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504428876902751.jpg,60,158,104,226,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504429854039255.jpg,58,163,102,221,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479504430376922690.jpg,58,160,104,227,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
