frame,xmin,xmax,ymin,ymax,class_id,y
1478896744981361941.jpg,120,208,122,187,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479506016483152236.jpg,192,244,118,165,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505688959427273.jpg,97,152,89,172,1,"[0, 1, 0, 1, 1, 1, 0, 1, 0]"
1478020934221109621.jpg,173,255,109,191,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020371703470462.jpg,196,253,95,179,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479499465035581032.jpg,82,157,107,152,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1479498791492164694.jpg,213,255,114,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479503782310864804.jpg,0,52,97,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504936408019958.jpg,88,186,93,226,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504735400784251.jpg,144,199,111,181,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479499297027089681.jpg,230,255,117,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479502017211886554.jpg,177,255,22,202,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504301865625818.jpg,75,169,122,229,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732932287090406.jpg,198,253,113,168,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479501476677887162.jpg,85,198,115,175,1,"[0, 0, 0, 1, 1, 1, 0, 1, 1]"
1478901262169772312.jpg,170,240,110,201,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898376585207871.jpg,0,38,123,213,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479502683257060977.jpg,0,42,111,197,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479499732539156395.jpg,155,213,111,145,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479502076215939820.jpg,0,26,133,222,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1478896846099567961.jpg,54,113,116,182,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478898502840989667.jpg,121,192,94,160,1,"[0, 1, 1, 0, 1, 1, 0, 1, 1]"
1479503999345791337.jpg,81,189,104,228,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478021902088246528.jpg,122,255,133,215,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479503886338585863.jpg,7,76,117,182,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478901264454372674.jpg,25,126,92,226,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1479498772490580731.jpg,115,154,93,157,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478900902257052306.jpg,146,198,122,167,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900272123772897.jpg,78,183,114,163,1,"[0, 0, 0, 1, 1, 1, 0, 1, 0]"
1478899779101212533.jpg,149,175,124,182,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478901229605748565.jpg,14,129,81,230,1,"[1, 1, 0, 1, 1, 0, 1, 1, 0]"
1478899929349973152.jpg,179,240,113,182,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900760576981739.jpg,60,105,89,168,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478899939633400215.jpg,91,130,128,179,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479499272027301246.jpg,43,168,65,237,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1478732157509903884.jpg,15,58,90,151,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478732049695145226.jpg,99,156,110,180,1,"[0, 0, 0, 1, 1, 1, 0, 1, 0]"
1478898560540740677.jpg,0,25,111,163,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478901279308206692.jpg,30,134,87,221,1,"[1, 1, 0, 1, 1, 0, 1, 1, 0]"
1478732159804323195.jpg,19,61,93,145,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478732260736686477.jpg,0,62,107,194,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021000720251223.jpg,185,255,103,226,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732359377563290.jpg,190,254,103,232,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479498899999517308.jpg,96,172,86,198,1,"[0, 1, 0, 1, 1, 1, 0, 1, 1]"
1479502559750794635.jpg,206,255,112,194,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504645389811337.jpg,99,147,96,172,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478901368429787462.jpg,163,247,118,197,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479504486884419084.jpg,79,171,107,220,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479502170222487754.jpg,0,66,108,204,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732131131525072.jpg,63,152,104,216,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479499769062337574.jpg,165,221,97,163,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478895682382451012.jpg,60,228,105,213,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478897493371549539.jpg,210,254,104,161,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478897140884884599.jpg,91,152,123,157,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1479500346096984490.jpg,80,197,100,236,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504618393259485.jpg,237,255,143,205,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479498585480019008.jpg,0,51,95,210,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897230577694036.jpg,19,81,117,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899310644524198.jpg,0,92,80,235,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504807400078891.jpg,177,255,68,233,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479502632256458223.jpg,0,23,104,171,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479499497040493619.jpg,0,40,110,200,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900909112020431.jpg,154,220,99,189,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478897973825585286.jpg,58,142,113,220,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479503287800098953.jpg,231,255,106,166,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478020365695548477.jpg,180,240,116,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898321169765754.jpg,42,125,114,219,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479498563976663973.jpg,0,15,112,197,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479505979458036255.jpg,0,13,152,225,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479503084283705674.jpg,102,153,113,177,1,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
1478898917596011512.jpg,0,19,129,186,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479505395442650943.jpg,217,255,111,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478732978165601170.jpg,160,211,104,149,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479500337100628290.jpg,78,198,104,234,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479498898501617000.jpg,0,20,117,191,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479502780261045273.jpg,28,78,113,165,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897987536340447.jpg,87,136,117,181,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479506162985894820.jpg,0,68,104,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504288865282665.jpg,74,169,118,233,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478896655860685764.jpg,244,255,127,179,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897668185283046.jpg,174,238,110,175,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732150628180352.jpg,34,82,83,155,1,"[1, 0, 0, 1, 0, 0, 0, 0, 0]"
1478900541773001629.jpg,33,149,75,226,1,"[1, 1, 0, 1, 1, 0, 1, 1, 0]"
1478732115072521914.jpg,38,160,103,239,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1478901409562540006.jpg,153,216,123,183,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478897351691152204.jpg,37,106,118,198,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478896699850585906.jpg,243,255,132,214,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504712893131595.jpg,32,81,110,164,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478901233034778481.jpg,117,169,122,147,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897929266611492.jpg,0,28,101,186,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479500207590228079.jpg,187,243,108,137,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479499298029234996.jpg,218,255,111,185,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899781386209184.jpg,146,203,116,170,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478897210582771590.jpg,170,255,116,193,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732284251427008.jpg,104,146,112,166,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479504805399504575.jpg,177,193,93,146,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479499859067513601.jpg,169,253,114,194,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898077801049142.jpg,26,128,86,215,1,"[1, 1, 0, 1, 1, 0, 1, 1, 0]"
1478020882717503663.jpg,179,253,105,188,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896490186698964.jpg,130,181,122,184,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479499303027109123.jpg,185,246,111,166,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504628387953218.jpg,64,186,58,228,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1478732411565659486.jpg,0,59,94,192,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504130839077100.jpg,0,60,105,221,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478898344592410763.jpg,42,126,112,221,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479503015271696472.jpg,0,11,106,173,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478900449795923277.jpg,187,255,115,238,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504526884936602.jpg,209,255,108,215,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478897895558940258.jpg,226,254,116,252,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479499008507018050.jpg,1,72,109,184,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479502843270264661.jpg,58,168,100,220,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478901283878910719.jpg,70,114,111,169,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732163819656762.jpg,14,58,92,146,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478899942490369625.jpg,102,157,116,184,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
1478899892215982477.jpg,157,202,113,164,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1478899833945520774.jpg,79,168,112,217,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1479505315433795776.jpg,163,216,110,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020491698266386.jpg,57,115,116,136,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897301988917871.jpg,1,61,117,174,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479502162721838122.jpg,108,166,93,180,1,"[0, 1, 0, 0, 1, 1, 0, 1, 1]"
1478899299790799789.jpg,92,117,121,182,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897982396209147.jpg,71,138,115,204,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504474380144004.jpg,220,254,116,199,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505103922112190.jpg,100,173,98,191,1,"[0, 1, 0, 1, 1, 1, 0, 1, 1]"
1478020567701979985.jpg,187,254,91,189,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1478899939062702641.jpg,0,49,116,180,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504423874200864.jpg,59,159,100,230,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478900979953043744.jpg,172,255,108,215,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899658558841386.jpg,150,211,123,186,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478898907312838891.jpg,33,112,112,212,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478020291199453460.jpg,17,104,116,159,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478901181618576605.jpg,181,254,103,180,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899821949532572.jpg,168,239,116,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479502282730102580.jpg,36,82,101,153,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479502037194894739.jpg,162,221,87,169,1,"[0, 0, 1, 0, 1, 1, 0, 0, 1]"
1478898562253788421.jpg,0,25,118,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478732215432602323.jpg,14,83,98,171,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478901339865537935.jpg,194,254,102,144,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478732279088894641.jpg,192,241,112,164,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896659287723702.jpg,43,173,100,238,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478898067516697661.jpg,164,255,87,193,1,"[0, 0, 1, 0, 1, 1, 0, 0, 1]"
1479505775964692464.jpg,233,255,133,187,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478899775101733871.jpg,0,36,117,193,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479504661890112533.jpg,48,164,60,224,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479498958004119984.jpg,0,69,109,178,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732115645899125.jpg,38,160,103,239,1,"[0, 0, 0, 1, 1, 0, 1, 1, 1]"
1478897389967267540.jpg,40,107,116,202,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479502897771494609.jpg,169,226,110,172,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478898918167050073.jpg,0,20,130,187,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897259713884323.jpg,84,131,113,174,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899438612647758.jpg,158,214,107,175,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479498806493214728.jpg,0,50,104,218,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478896720416337332.jpg,44,174,98,245,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479505747965169286.jpg,200,255,85,180,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479499841063844364.jpg,213,255,75,199,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504668392838329.jpg,49,165,57,226,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1478901322726324455.jpg,31,114,97,205,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732044534048644.jpg,87,163,100,198,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732046827512271.jpg,87,167,104,201,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478732222314650725.jpg,48,85,87,145,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1479506067984336553.jpg,173,236,100,167,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732136291396585.jpg,15,72,111,162,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897422530622833.jpg,135,174,111,166,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1479504835887429343.jpg,60,166,109,167,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
1479500344100863319.jpg,80,198,102,230,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478899386054498207.jpg,157,209,122,173,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479505037895102623.jpg,85,181,108,165,1,"[0, 0, 0, 1, 1, 1, 0, 1, 0]"
1479500703125019488.jpg,100,154,110,144,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479500531613835310.jpg,236,255,129,202,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479504808899891798.jpg,179,195,93,144,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478898353733316888.jpg,42,125,113,221,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478896600445039276.jpg,84,155,101,202,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
1478020970721750253.jpg,181,255,110,184,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479503144269571173.jpg,184,255,115,189,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479503058782372032.jpg,106,144,116,171,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478896710703886112.jpg,245,255,138,216,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478901267310987544.jpg,169,238,108,199,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896842673307172.jpg,190,255,110,146,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479501951707609700.jpg,112,141,96,154,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479500309596109741.jpg,97,192,102,225,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478901463835066066.jpg,134,185,104,171,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479501445675085230.jpg,88,250,104,196,1,"[0, 0, 1, 1, 1, 1, 0, 1, 1]"
1479504191837985104.jpg,233,255,115,172,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478901005660747404.jpg,0,6,134,212,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478896700992144324.jpg,41,173,95,244,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478732697158233709.jpg,166,217,104,156,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899911069029797.jpg,70,120,119,176,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478898265183182491.jpg,60,122,95,188,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1479506151992609368.jpg,0,35,106,179,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479502249227876081.jpg,239,255,127,197,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478901313585749785.jpg,34,115,96,202,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478898342307348631.jpg,41,126,112,221,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478020298191539209.jpg,238,255,89,199,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1479505331940331065.jpg,0,6,111,187,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479505064417625337.jpg,0,8,118,169,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478900869693201556.jpg,72,133,119,203,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478896988921778077.jpg,148,236,99,196,1,"[0, 0, 1, 0, 1, 1, 0, 1, 1]"
1479501950686981514.jpg,109,140,97,160,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478899594575138337.jpg,174,255,113,228,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478899368915092276.jpg,68,117,125,186,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478896815250802287.jpg,10,50,118,172,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479500868636456098.jpg,46,96,100,155,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1478020795216082928.jpg,197,255,112,185,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479498771490677600.jpg,110,149,101,167,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478899398623162978.jpg,58,120,124,197,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478897905270839132.jpg,228,255,120,235,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900672027810576.jpg,93,156,105,159,1,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
1478898270325540965.jpg,79,118,114,168,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1479502071718419878.jpg,128,210,34,199,1,"[0, 1, 1, 0, 1, 1, 0, 1, 1]"
1479500291594996524.jpg,107,167,113,186,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479505960978108127.jpg,164,218,107,162,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479505065420125585.jpg,201,253,116,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732470059067069.jpg,177,248,115,171,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478900893115920020.jpg,148,208,115,168,1,"[0, 0, 0, 0, 1, 1, 0, 0, 1]"
1479498450468269406.jpg,92,150,104,151,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1479499545546368520.jpg,245,255,159,223,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479503776830404946.jpg,0,54,105,218,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478900954814969835.jpg,112,165,110,188,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478021651077744068.jpg,192,255,105,186,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478896732413706132.jpg,32,182,98,244,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1479504938914875343.jpg,230,255,111,163,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478897303131402814.jpg,0,51,120,184,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479505977978302651.jpg,193,254,110,169,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479501753696433320.jpg,0,75,94,187,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897345406523674.jpg,37,106,118,198,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478899572866671642.jpg,166,232,122,196,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478732459163299944.jpg,156,209,103,160,1,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
1479498586980064962.jpg,18,72,108,167,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478896601586974558.jpg,78,158,100,210,1,"[0, 0, 0, 1, 1, 1, 1, 1, 1]"
1478020858220013552.jpg,188,253,116,170,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1479504702893685315.jpg,46,166,60,227,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1478901006802721563.jpg,0,36,95,202,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478732148334900307.jpg,36,88,80,159,1,"[1, 0, 0, 1, 1, 0, 0, 0, 0]"
1478897917267746592.jpg,0,45,100,196,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479500192088409864.jpg,197,255,104,143,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478020352201615863.jpg,31,137,108,165,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732426474266450.jpg,0,12,114,211,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478732978739758635.jpg,172,253,104,162,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479502530246621895.jpg,32,91,112,166,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478021042224999672.jpg,230,255,138,231,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1479502656757763834.jpg,84,181,69,222,1,"[0, 1, 1, 1, 1, 1, 1, 1, 1]"
1478896779258427956.jpg,0,49,117,176,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478020999216045866.jpg,36,91,107,168,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478897689324669807.jpg,140,244,110,192,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1479502362217599906.jpg,84,134,110,179,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479504563884001222.jpg,153,230,109,147,1,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
1478899126116991352.jpg,195,254,74,241,1,"[0, 0, 1, 0, 0, 1, 0, 0, 1]"
1479504158336221389.jpg,110,204,104,219,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478897343692824246.jpg,99,121,97,165,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478896678140895209.jpg,44,173,98,248,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1]"
1478899819662446847.jpg,148,200,123,176,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478900951958724791.jpg,45,166,81,233,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
1479499545046367748.jpg,228,255,135,209,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
1478901319870514186.jpg,31,114,97,205,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478901319298363683.jpg,31,114,97,205,1,"[1, 0, 0, 1, 1, 0, 1, 1, 0]"
1478732427621641191.jpg,0,9,115,196,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478898324597460745.jpg,42,126,114,219,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1478897652761171350.jpg,62,99,112,171,1,"[0, 0, 0, 1, 1, 0, 0, 0, 0]"
1479503832334259598.jpg,9,74,113,173,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1478899002718297706.jpg,4,68,122,181,1,"[0, 0, 0, 1, 0, 0, 1, 0, 0]"
1479501812698337837.jpg,108,147,104,165,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
1478900619468106898.jpg,129,184,98,168,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1]"
1478898320026978877.jpg,42,125,114,219,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0]"
1479502166723283490.jpg,107,168,94,187,1,"[0, 1, 0, 0, 1, 1, 0, 1, 1]"
1479505356433202051.jpg,161,223,116,173,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1]"
1478020383696274836.jpg,178,255,101,151,1,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
1479503290298555668.jpg,28,80,110,142,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1478732283676902282.jpg,101,146,111,166,1,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
